Element	Step	dT	TimeStamp	Nops
npb	ep_4_16_total	.003144148	1547216951.905312786	3665.09
npb	ep_4_16_perprocess	.002967781	1547216951.908280567	57.27
npb	bt_3_27	14.166752775	1547216966.075033342	1
npb	bt_3_27_total	.003513442	1547216966.078546784	220149.75
npb	bt_3_27_perprocess	.003196062	1547216966.081742846	2717.90
npb	bt_3_27	14.084751719	1547216980.166494565	2
npb	bt_3_27_total	.003553950	1547216980.170048515	219737.79
npb	bt_3_27_perprocess	.003156116	1547216980.173204631	2712.81
npb	bt_3_27	14.226378745	1547216994.399583376	3
npb	bt_3_27_total	.003312848	1547216994.402896224	219416.61
npb	bt_3_27_perprocess	.003085303	1547216994.405981527	2708.85
npb	bt_3_27	14.191536429	1547217008.597517956	4
npb	bt_3_27_total	.003338118	1547217008.600856074	219923.29
npb	bt_3_27_perprocess	.003286992	1547217008.604143066	2715.10
npb	bt_3_27	14.214280191	1547217022.818423257	5
npb	bt_3_27_total	.003250436	1547217022.821673693	219820.69
npb	bt_3_27_perprocess	.003233727	1547217022.824907420	2713.84
npb	sp_3_27	11.949195462	1547217034.774102882	1
npb	sp_3_27_total	.003195162	1547217034.777298044	133860.29
npb	sp_3_27_perprocess	.003403505	1547217034.780701549	1652.60
npb	sp_3_27	11.909196902	1547217046.689898451	2
npb	sp_3_27_total	.003069865	1547217046.692968316	133543.47
npb	sp_3_27_perprocess	.003425641	1547217046.696393957	1648.68
npb	sp_3_27	11.972056123	1547217058.668450080	3
npb	sp_3_27_total	.002974903	1547217058.671424983	133881.99
npb	sp_3_27_perprocess	.003408038	1547217058.674833021	1652.86
npb	sp_3_27	11.978200216	1547217070.653033237	4
npb	sp_3_27_total	.002735879	1547217070.655769116	133564.91
npb	sp_3_27_perprocess	.003220282	1547217070.658989398	1648.95
npb	sp_3_27	11.900772945	1547217082.559762343	5
npb	sp_3_27_total	.003620134	1547217082.563382477	133283.31
npb	sp_3_27_perprocess	.003797599	1547217082.567180076	1645.47
npb	bt_3_12	27.627499775	1547217110.194679851	1
